STATION,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed,SOURCE.1
8449013025,4.0,30.24,55.0,61.0,83.0,1.24,3.0,4.0
8449013025,4.0,30.24,55.0,59.0,88.0,2.49,7.0,4.0
8449013025,4.0,30.21,55.0,59.0,88.0,2.49,8.0,4.0
8449013025,4.0,30.18,57.0,61.0,88.0,3.11,7.0,4.0
8449013025,4.0,30.18,55.0,59.0,88.0,3.73,7.0,4.0
8449013025,4.0,30.15,57.0,61.0,88.0,3.73,6.0,4.0
8449013025,4.0,30.15,57.0,61.0,88.0,4.97,6.0,4.0
8449013025,4.0,30.15,57.0,63.0,83.0,5.59,5.0,4.0
8449013025,4.0,30.15,57.0,63.0,83.0,6.15,6.0,4.0
8449013025,4.0,30.15,57.0,61.0,88.0,6.15,6.0,4.0
8449013025,4.0,30.15,55.0,61.0,83.0,6.15,7.0,4.0
8449013025,4.0,30.15,54.0,59.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.15,54.0,59.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,57.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,57.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,57.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,55.0,88.0,6.15,5.0,4.0
8449013025,4.0,30.15,52.0,55.0,88.0,6.15,6.0,4.0
8449013025,4.0,30.15,52.0,55.0,88.0,6.15,7.0,4.0
8449013025,4.0,30.15,50.0,54.0,88.0,6.15,1.0,4.0
8449013025,4.0,30.15,50.0,54.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.15,48.0,52.0,88.0,6.15,5.0,4.0
8449013025,4.0,30.15,46.0,52.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,1.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.15,46.0,50.0,88.0,6.15,3.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,6.15,2.0,4.0
8449013025,4.0,30.12,48.0,52.0,88.0,6.21,7.0,4.0
8449013025,4.0,30.12,46.0,50.0,88.0,6.21,6.0,4.0
8449013025,4.0,30.12,46.0,50.0,88.0,6.15,5.0,4.0
8449013025,4.0,30.12,46.0,50.0,88.0,6.15,6.0,4.0
8449013025,4.0,30.12,46.0,50.0,88.0,6.15,7.0,4.0
8449013025,4.0,30.12,46.0,48.0,94.0,6.15,6.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,6.15,6.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,6.15,5.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,4.97,6.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,4.97,9.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,4.97,7.0,4.0
8449013025,4.0,30.12,50.0,52.0,94.0,4.97,8.0,4.0
8449013025,4.0,30.12,48.0,50.0,94.0,3.73,6.0,4.0
8449013025,4.0,30.12,48.0,48.0,100.0,3.11,7.0,4.0
8449013025,4.0,30.15,48.0,48.0,100.0,2.8,8.0,4.0
8449013025,4.0,30.15,48.0,50.0,94.0,3.11,7.0,4.0
8449013025,4.0,30.15,48.0,50.0,94.0,3.73,8.0,4.0
8449013025,4.0,30.15,50.0,52.0,94.0,3.73,8.0,4.0
8449013025,4.0,30.18,52.0,54.0,94.0,4.35,7.0,4.0
8449013025,4.0,30.18,52.0,55.0,88.0,5.59,9.0,4.0
8449013025,4.0,30.15,52.0,57.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.15,54.0,59.0,82.0,6.15,8.0,4.0
8449013025,4.0,30.15,52.0,59.0,77.0,6.15,10.0,4.0
8449013025,4.0,30.15,52.0,59.0,77.0,6.15,11.0,4.0
8449013025,4.0,30.12,52.0,61.0,72.0,6.15,10.0,4.0
8449013025,4.0,30.12,52.0,63.0,68.0,6.15,9.0,4.0
8449013025,4.0,30.12,52.0,63.0,68.0,6.15,9.0,4.0
8449013025,4.0,30.12,52.0,63.0,68.0,6.15,11.0,4.0
8449013025,4.0,30.12,48.0,61.0,63.0,6.15,11.0,4.0
8449013025,4.0,30.12,46.0,59.0,63.0,6.15,13.0,4.0
8449013025,4.0,30.15,45.0,59.0,59.0,6.15,11.0,4.0
8449013025,4.0,30.15,43.0,59.0,55.0,6.15,11.0,4.0
8449013025,4.0,30.15,43.0,57.0,59.0,6.15,10.0,4.0
8449013025,4.0,30.18,43.0,55.0,63.0,6.15,10.0,4.0
8449013025,4.0,30.18,43.0,55.0,63.0,6.15,10.0,4.0
8449013025,4.0,30.18,43.0,55.0,63.0,6.15,13.0,4.0
8449013025,4.0,30.21,41.0,54.0,63.0,6.15,15.0,4.0
8449013025,4.0,30.21,41.0,54.0,63.0,6.15,15.0,4.0
8449013025,4.0,30.21,37.0,52.0,58.0,6.21,17.0,4.0
8449013025,4.0,30.21,36.0,52.0,54.0,6.21,17.0,4.0
8449013025,4.0,30.24,36.0,50.0,58.0,6.15,17.0,4.0
8449013025,4.0,30.24,36.0,50.0,58.0,6.15,17.0,4.0
8449013025,4.0,30.24,36.0,48.0,62.0,6.15,17.0,4.0
8449013025,4.0,30.24,34.0,48.0,58.0,6.15,16.0,4.0
8449013025,4.0,30.24,34.0,46.0,62.0,6.15,16.0,4.0
8449013025,4.0,30.24,34.0,46.0,62.0,6.15,17.0,4.0
8449013025,4.0,30.24,34.0,46.0,62.0,6.15,16.0,4.0
8449013025,4.0,30.24,34.0,46.0,62.0,6.15,13.0,4.0
8449013025,4.0,30.24,32.0,46.0,57.0,6.15,15.0,4.0
8449013025,4.0,30.24,32.0,45.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.24,32.0,45.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.24,32.0,45.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.24,32.0,45.0,61.0,6.15,14.0,4.0
8449013025,4.0,30.21,30.0,43.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.21,30.0,43.0,61.0,6.15,14.0,4.0
8449013025,4.0,30.21,30.0,43.0,61.0,6.15,13.0,4.0
8449013025,4.0,30.24,30.0,43.0,61.0,6.15,13.0,4.0
8449013025,4.0,30.24,30.0,41.0,66.0,6.15,13.0,4.0
8449013025,4.0,30.24,30.0,41.0,66.0,6.15,14.0,4.0
8449013025,4.0,30.24,30.0,41.0,66.0,6.15,15.0,4.0
8449013025,4.0,30.24,30.0,41.0,66.0,6.15,14.0,4.0
8449013025,4.0,30.27,28.0,41.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.27,28.0,41.0,61.0,6.15,15.0,4.0
8449013025,4.0,30.27,30.0,43.0,61.0,6.15,17.0,4.0
8449013025,4.0,30.3,30.0,45.0,57.0,6.15,17.0,4.0
8449013025,4.0,30.3,30.0,46.0,53.0,6.15,16.0,4.0
8449013025,4.0,30.3,32.0,48.0,54.0,6.15,17.0,4.0
8449013025,4.0,30.3,34.0,50.0,54.0,6.15,16.0,4.0
8449013025,4.0,30.27,34.0,52.0,50.0,6.15,15.0,4.0
8449013025,4.0,30.27,37.0,54.0,54.0,6.15,14.0,4.0
8449013025,4.0,30.27,37.0,54.0,54.0,6.15,14.0,4.0
8449013025,4.0,30.24,37.0,55.0,51.0,6.15,15.0,4.0
8449013025,4.0,30.24,37.0,55.0,51.0,6.15,15.0,4.0
8449013025,4.0,30.21,36.0,57.0,44.0,6.15,16.0,4.0
8449013025,4.0,30.21,37.0,57.0,48.0,6.15,15.0,4.0
8449013025,4.0,30.21,37.0,57.0,48.0,6.15,14.0,4.0
8449013025,4.0,30.21,36.0,55.0,47.0,6.15,14.0,4.0
8449013025,4.0,30.21,36.0,55.0,47.0,6.15,13.0,4.0
8449013025,4.0,30.21,36.0,55.0,47.0,6.15,11.0,4.0
8449013025,4.0,30.21,37.0,54.0,54.0,6.15,10.0,4.0
8449013025,4.0,30.21,36.0,50.0,58.0,6.15,7.0,4.0
8449013025,4.0,30.21,34.0,50.0,54.0,6.15,9.0,4.0
8449013025,4.0,30.21,32.0,48.0,54.0,6.15,11.0,4.0
8449013025,4.0,30.21,34.0,46.0,62.0,6.15,9.0,4.0
8449013025,4.0,30.21,34.0,46.0,62.0,6.15,8.0,4.0
8449013025,4.0,30.24,32.0,46.0,57.0,6.15,7.0,4.0
8449013025,4.0,30.21,32.0,45.0,61.0,6.15,8.0,4.0
8449013025,4.0,30.21,30.0,45.0,57.0,6.15,8.0,4.0
8449013025,4.0,30.21,32.0,43.0,66.0,6.15,8.0,4.0
8449013025,4.0,30.21,32.0,43.0,66.0,6.15,10.0,4.0
8449013025,4.0,30.21,32.0,41.0,70.0,6.15,9.0,4.0
8449013025,4.0,30.21,32.0,41.0,70.0,6.15,9.0,4.0
8449013025,4.0,30.21,32.0,41.0,70.0,6.15,9.0,4.0
8449013025,4.0,30.21,32.0,41.0,70.0,6.15,10.0,4.0
8449013025,4.0,30.18,32.0,41.0,70.0,6.15,9.0,4.0
8449013025,4.0,30.18,32.0,41.0,70.0,6.15,10.0,4.0
8449013025,4.0,30.15,32.0,39.0,75.0,6.15,10.0,4.0
8449013025,4.0,30.15,32.0,39.0,75.0,6.15,9.0,4.0
8449013025,4.0,30.15,32.0,39.0,75.0,6.15,13.0,4.0
8449013025,4.0,30.15,32.0,39.0,75.0,6.15,13.0,4.0
8449013025,4.0,30.15,34.0,39.0,81.0,6.15,10.0,4.0
8449013025,4.0,30.15,32.0,37.0,81.0,6.15,8.0,4.0
8449013025,4.0,30.12,32.0,37.0,81.0,6.15,7.0,4.0
8449013025,4.0,30.12,32.0,37.0,81.0,6.15,10.0,4.0
8449013025,4.0,30.12,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,32.0,36.0,87.0,6.15,9.0,4.0
8449013025,4.0,30.15,32.0,36.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.15,32.0,36.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.15,32.0,37.0,81.0,6.15,8.0,4.0
8449013025,4.0,30.15,34.0,39.0,81.0,6.15,8.0,4.0
8449013025,4.0,30.15,36.0,43.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.15,37.0,45.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.15,37.0,46.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.15,39.0,50.0,67.0,6.15,6.0,4.0
8449013025,4.0,30.12,41.0,52.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.12,43.0,54.0,67.0,6.15,3.0,4.0
8449013025,4.0,30.09,43.0,55.0,63.0,6.15,5.0,4.0
8449013025,4.0,30.06,41.0,55.0,59.0,6.15,5.0,4.0
8449013025,4.0,30.06,41.0,57.0,55.0,6.15,2.0,4.0
8449013025,4.0,30.03,41.0,57.0,55.0,6.15,3.0,4.0
8449013025,4.0,30.03,41.0,57.0,55.0,6.15,3.0,4.0
8449013025,4.0,30.03,41.0,57.0,55.0,6.15,6.0,4.0
8449013025,4.0,30.03,41.0,55.0,59.0,6.15,5.0,4.0
8449013025,4.0,30.0,41.0,55.0,59.0,6.15,6.0,4.0
8449013025,4.0,30.0,41.0,54.0,63.0,6.15,5.0,4.0
8449013025,4.0,30.0,43.0,54.0,67.0,6.15,5.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.0,45.0,50.0,82.0,6.15,6.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.0,41.0,48.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.0,41.0,50.0,71.0,6.15,6.0,4.0
8449013025,4.0,29.97,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,29.97,43.0,52.0,72.0,6.15,7.0,4.0
8449013025,4.0,29.97,45.0,54.0,72.0,6.15,8.0,4.0
8449013025,4.0,29.97,45.0,55.0,67.0,6.15,10.0,4.0
8449013025,4.0,29.97,46.0,55.0,72.0,6.21,13.0,4.0
8449013025,4.0,29.97,45.0,52.0,77.0,6.21,9.0,4.0
8449013025,4.0,29.97,45.0,50.0,82.0,6.15,5.0,4.0
8449013025,4.0,29.94,45.0,54.0,72.0,6.21,6.0,4.0
8449013025,4.0,29.94,46.0,55.0,72.0,6.21,9.0,4.0
8449013025,4.0,29.94,48.0,55.0,77.0,6.21,8.0,4.0
8449013025,4.0,29.91,48.0,57.0,72.0,6.21,15.0,4.0
8449013025,4.0,29.91,46.0,57.0,67.0,6.21,14.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,17.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,18.0,4.0
8449013025,4.0,29.88,48.0,59.0,68.0,6.21,17.0,4.0
8449013025,4.0,29.85,48.0,59.0,68.0,6.21,18.0,4.0
8449013025,4.0,29.85,48.0,59.0,68.0,6.21,21.0,4.0
8449013025,4.0,29.85,48.0,59.0,68.0,6.21,18.0,4.0
8449013025,4.0,29.85,50.0,57.0,77.0,6.21,17.0,4.0
8449013025,4.0,29.88,50.0,59.0,72.0,6.21,20.0,4.0
8449013025,4.0,29.85,50.0,59.0,72.0,6.21,21.0,4.0
8449013025,4.0,29.85,50.0,59.0,72.0,6.21,20.0,4.0
8449013025,4.0,29.85,52.0,59.0,77.0,6.21,21.0,4.0
8449013025,4.0,29.85,50.0,59.0,72.0,6.21,23.0,4.0
8449013025,4.0,29.85,52.0,61.0,72.0,6.21,22.0,4.0
8449013025,4.0,29.88,50.0,61.0,68.0,6.21,18.0,4.0
8449013025,4.0,29.88,54.0,61.0,77.0,6.21,22.0,4.0
8449013025,4.0,29.85,52.0,61.0,72.0,5.59,25.0,4.0
8449013025,4.0,29.88,55.0,59.0,88.0,2.8,20.0,4.0
8449013025,4.0,29.88,54.0,55.0,94.0,1.55,21.0,4.0
8449013025,4.0,29.88,54.0,55.0,94.0,2.17,15.0,4.0
8449013025,4.0,29.85,54.0,55.0,94.0,1.86,11.0,4.0
8449013025,4.0,29.85,54.0,54.0,100.0,1.24,11.0,4.0
8449013025,4.0,29.85,52.0,54.0,94.0,1.86,14.0,4.0
8449013025,4.0,29.85,52.0,55.0,88.0,3.11,14.0,4.0
8449013025,4.0,29.83,50.0,55.0,82.0,3.11,10.0,4.0
8449013025,4.0,29.83,52.0,55.0,88.0,1.86,9.0,4.0
8449013025,4.0,29.83,50.0,54.0,88.0,3.73,14.0,4.0
8449013025,4.0,29.83,50.0,54.0,88.0,4.35,11.0,4.0
8449013025,4.0,29.83,50.0,55.0,82.0,5.59,7.0,4.0
8449013025,4.0,29.83,50.0,55.0,82.0,5.59,9.0,4.0
8449013025,4.0,29.83,48.0,55.0,77.0,5.59,8.0,4.0
8449013025,4.0,29.83,48.0,55.0,77.0,5.59,8.0,4.0
8449013025,4.0,29.83,48.0,55.0,77.0,5.59,7.0,4.0
8449013025,4.0,29.83,46.0,55.0,72.0,6.21,7.0,4.0
8449013025,4.0,29.83,46.0,55.0,72.0,6.15,7.0,4.0
8449013025,4.0,29.85,46.0,55.0,72.0,6.15,7.0,4.0
8449013025,4.0,29.85,45.0,55.0,67.0,6.15,8.0,4.0
8449013025,4.0,29.85,45.0,55.0,67.0,6.15,7.0,4.0
8449013025,4.0,29.85,45.0,54.0,72.0,6.15,6.0,4.0
8449013025,4.0,29.85,43.0,54.0,67.0,6.15,9.0,4.0
8449013025,4.0,29.85,43.0,54.0,67.0,6.21,8.0,4.0
8449013025,4.0,29.88,45.0,52.0,77.0,6.21,8.0,4.0
8449013025,4.0,29.88,43.0,50.0,76.0,6.15,6.0,4.0
8449013025,4.0,29.88,43.0,50.0,76.0,6.15,5.0,4.0
8449013025,4.0,29.88,43.0,50.0,76.0,6.15,7.0,4.0
8449013025,4.0,29.88,43.0,50.0,76.0,6.15,7.0,4.0
8449013025,4.0,29.88,43.0,50.0,76.0,6.15,8.0,4.0
8449013025,4.0,29.88,43.0,48.0,82.0,6.15,6.0,4.0
8449013025,4.0,29.88,43.0,48.0,82.0,6.15,6.0,4.0
8449013025,4.0,29.88,45.0,48.0,87.0,6.15,7.0,4.0
8449013025,4.0,29.88,43.0,48.0,82.0,6.15,6.0,4.0
8449013025,4.0,29.88,43.0,48.0,82.0,6.15,5.0,4.0
8449013025,4.0,29.88,43.0,46.0,87.0,6.15,3.0,4.0
8449013025,4.0,29.88,43.0,45.0,93.0,6.15,5.0,4.0
8449013025,4.0,29.88,41.0,43.0,93.0,6.21,2.0,4.0
8449013025,4.0,29.85,39.0,41.0,93.0,6.15,3.0,4.0
8449013025,4.0,29.85,39.0,41.0,93.0,6.21,5.0,4.0
8449013025,4.0,29.85,39.0,41.0,93.0,6.21,3.0,4.0
8449013025,4.0,29.85,41.0,43.0,93.0,6.21,1.0,4.0
8449013025,4.0,29.88,39.0,41.0,93.0,6.21,0.0,4.0
8449013025,4.0,29.88,39.0,43.0,87.0,6.21,1.0,4.0
8449013025,4.0,29.88,41.0,41.0,100.0,6.21,2.0,4.0
8449013025,4.0,29.88,41.0,43.0,93.0,6.21,2.0,4.0
8449013025,4.0,29.88,43.0,45.0,93.0,6.21,2.0,4.0
8449013025,4.0,29.91,45.0,46.0,93.0,6.21,2.0,4.0
8449013025,4.0,29.91,45.0,55.0,67.0,6.21,3.0,4.0
8449013025,4.0,29.94,45.0,55.0,67.0,6.21,2.0,4.0
8449013025,4.0,29.94,46.0,57.0,67.0,6.21,2.0,4.0
8449013025,4.0,29.94,46.0,57.0,67.0,6.21,9.0,4.0
8449013025,4.0,29.91,46.0,57.0,67.0,6.21,11.0,4.0
8449013025,4.0,29.91,46.0,59.0,63.0,6.21,11.0,4.0
8449013025,4.0,29.91,46.0,59.0,63.0,6.21,14.0,4.0
8449013025,4.0,29.91,46.0,59.0,63.0,6.21,14.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,13.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,14.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,13.0,4.0
8449013025,4.0,29.88,46.0,59.0,63.0,6.21,13.0,4.0
8449013025,4.0,29.88,48.0,59.0,68.0,6.21,14.0,4.0
8449013025,4.0,29.91,45.0,57.0,63.0,6.21,11.0,4.0
8449013025,4.0,29.91,45.0,57.0,63.0,6.21,10.0,4.0
8449013025,4.0,29.91,45.0,55.0,67.0,6.21,8.0,4.0
8449013025,4.0,29.91,45.0,55.0,67.0,6.21,9.0,4.0
8449013025,4.0,29.91,45.0,54.0,72.0,6.21,8.0,4.0
8449013025,4.0,29.94,45.0,54.0,72.0,6.21,7.0,4.0
8449013025,4.0,29.94,43.0,54.0,67.0,6.21,7.0,4.0
8449013025,4.0,29.94,43.0,52.0,72.0,6.21,7.0,4.0
8449013025,4.0,29.97,43.0,54.0,67.0,6.21,9.0,4.0
8449013025,4.0,29.97,43.0,52.0,72.0,6.21,8.0,4.0
8449013025,4.0,29.97,43.0,52.0,72.0,6.21,8.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.21,7.0,4.0
8449013025,4.0,30.0,43.0,50.0,76.0,6.21,8.0,4.0
8449013025,4.0,30.0,41.0,50.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.03,43.0,50.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.03,41.0,50.0,71.0,6.15,8.0,4.0
8449013025,4.0,30.03,41.0,50.0,71.0,6.15,9.0,4.0
8449013025,4.0,30.03,41.0,48.0,76.0,6.15,8.0,4.0
8449013025,4.0,30.03,41.0,48.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.03,41.0,48.0,76.0,6.15,9.0,4.0
8449013025,4.0,30.03,41.0,48.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.03,41.0,46.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.06,41.0,46.0,82.0,6.15,7.0,4.0
8449013025,4.0,30.06,39.0,46.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.06,39.0,46.0,76.0,6.15,7.0,4.0
8449013025,4.0,30.06,39.0,43.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.06,39.0,43.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.06,37.0,41.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.09,37.0,41.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.09,37.0,41.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.09,37.0,41.0,87.0,6.15,1.0,4.0
8449013025,4.0,30.09,36.0,39.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,37.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.15,39.0,46.0,76.0,6.15,1.0,4.0
8449013025,4.0,30.15,39.0,48.0,71.0,6.15,0.0,4.0
8449013025,4.0,30.18,39.0,48.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.18,37.0,48.0,66.0,6.15,7.0,4.0
8449013025,4.0,30.18,39.0,50.0,67.0,6.15,6.0,4.0
8449013025,4.0,30.15,37.0,50.0,62.0,6.15,6.0,4.0
8449013025,4.0,30.15,37.0,50.0,62.0,6.15,6.0,4.0
8449013025,4.0,30.15,36.0,52.0,54.0,6.15,6.0,4.0
8449013025,4.0,30.12,37.0,52.0,58.0,6.15,8.0,4.0
8449013025,4.0,30.12,34.0,54.0,47.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,54.0,51.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,54.0,51.0,6.15,8.0,4.0
8449013025,4.0,30.12,36.0,54.0,51.0,6.15,8.0,4.0
8449013025,4.0,30.12,36.0,54.0,51.0,6.15,9.0,4.0
8449013025,4.0,30.12,37.0,54.0,54.0,6.15,8.0,4.0
8449013025,4.0,30.12,37.0,52.0,58.0,6.15,7.0,4.0
8449013025,4.0,30.12,39.0,52.0,62.0,6.15,5.0,4.0
8449013025,4.0,30.12,39.0,48.0,71.0,6.15,3.0,4.0
8449013025,4.0,30.12,39.0,46.0,76.0,6.15,5.0,4.0
8449013025,4.0,30.12,37.0,46.0,71.0,6.15,3.0,4.0
8449013025,4.0,30.12,37.0,45.0,76.0,5.59,5.0,4.0
8449013025,4.0,30.12,37.0,43.0,81.0,5.59,3.0,4.0
8449013025,4.0,30.12,37.0,43.0,81.0,5.59,0.0,4.0
8449013025,4.0,30.12,36.0,43.0,76.0,6.15,3.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.12,36.0,43.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,43.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,43.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,41.0,81.0,6.15,7.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,37.0,41.0,87.0,6.15,3.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,41.0,81.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,37.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,37.0,93.0,6.15,6.0,4.0
8449013025,4.0,30.12,36.0,37.0,93.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.12,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.15,36.0,37.0,93.0,6.15,8.0,4.0
8449013025,4.0,30.15,36.0,39.0,87.0,6.15,7.0,4.0
8449013025,4.0,30.15,37.0,41.0,87.0,6.15,5.0,4.0
8449013025,4.0,30.15,37.0,43.0,81.0,6.15,5.0,4.0
8449013025,4.0,30.15,37.0,45.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.15,39.0,46.0,76.0,6.15,6.0,4.0
8449013025,4.0,30.15,39.0,48.0,71.0,6.15,7.0,4.0
8449013025,4.0,30.15,39.0,50.0,67.0,6.15,7.0,4.0
8449013025,4.0,30.15,39.0,52.0,62.0,6.15,6.0,4.0
8449013025,4.0,30.12,39.0,54.0,58.0,6.15,6.0,4.0
8449013025,4.0,30.12,39.0,54.0,58.0,6.15,6.0,4.0
8449013025,4.0,30.12,41.0,54.0,63.0,6.15,6.0,4.0
8449013025,4.0,30.09,43.0,54.0,67.0,6.15,9.0,4.0
8449013025,4.0,30.09,43.0,54.0,67.0,6.15,8.0,4.0
8449013025,4.0,30.09,46.0,54.0,77.0,6.15,10.0,4.0
8449013025,4.0,30.09,45.0,55.0,67.0,6.15,11.0,4.0
8449013025,4.0,30.09,45.0,54.0,72.0,6.15,10.0,4.0
8449013025,4.0,30.09,45.0,54.0,72.0,6.15,9.0,4.0
8449013025,4.0,30.09,46.0,54.0,77.0,6.21,9.0,4.0
8449013025,4.0,30.06,46.0,54.0,77.0,6.21,6.0,4.0
8449013025,4.0,30.06,46.0,54.0,77.0,6.21,6.0,4.0
8449013025,4.0,30.06,48.0,55.0,77.0,6.21,5.0,4.0
8449013025,4.0,30.06,50.0,55.0,82.0,6.21,6.0,4.0
8449013025,4.0,30.06,52.0,57.0,82.0,6.21,11.0,4.0
8449013025,4.0,30.06,52.0,55.0,88.0,6.21,15.0,4.0
8449013025,4.0,30.06,50.0,54.0,88.0,6.21,11.0,4.0
8449013025,4.0,30.06,50.0,55.0,82.0,6.21,7.0,4.0
8449013025,4.0,30.03,50.0,55.0,82.0,6.21,8.0,4.0
8449013025,4.0,30.03,50.0,55.0,82.0,6.21,9.0,4.0
8449013025,4.0,30.03,50.0,55.0,82.0,6.15,10.0,4.0
8449013025,4.0,30.03,48.0,55.0,77.0,6.21,9.0,4.0
8449013025,4.0,30.03,48.0,55.0,77.0,6.21,9.0,4.0
8449013025,4.0,30.03,50.0,55.0,82.0,6.21,9.0,4.0
8449013025,4.0,30.0,50.0,57.0,77.0,6.21,13.0,4.0
8449013025,4.0,30.0,52.0,54.0,94.0,6.21,14.0,4.0
8449013025,4.0,30.03,50.0,54.0,88.0,3.73,16.0,4.0
8449013025,4.0,30.0,50.0,52.0,94.0,3.73,7.0,4.0
8449013025,4.0,30.0,50.0,52.0,94.0,3.73,13.0,4.0
8449013025,4.0,30.0,48.0,52.0,88.0,5.59,9.0,4.0
8449013025,4.0,30.0,48.0,52.0,88.0,5.59,10.0,4.0
8449013025,4.0,30.0,46.0,52.0,82.0,5.59,10.0,4.0
8449013025,4.0,30.0,46.0,52.0,82.0,5.59,9.0,4.0
